-121.1851966,37.88327107,2.17,WEBER_6_FORWRD,InternalCombustion
-120.9297973,38.03035628,2.17,CORRAL_6_SJOAQN,InternalCombustion
-120.9298173,38.02990976,2.17,CORRAL_6_SJOAQN,InternalCombustion
-120.5995473,35.18678415,1.5,SANLOB_1_LNDFIL,InternalCombustion
-121.4061212,36.53316765,1.42,GONZLS_6_UNIT,InternalCombustion
-118.9981007,34.40094431,2.25,SAUGUS_2_TOLAND,GasTurbine
-119.1083363,35.18845449,3.6,OLDRIV_6_BIOGAS,SteamTurbine
-118.5194042,34.33580704,4.6,SUNSHN_2_LNDFL1,GasTurbine
-118.5193171,34.33573032,4.6,SUNSHN_2_LNDFL2,GasTurbine
-118.5192148,34.33566223,4.6,SUNSHN_2_LNDFL3,GasTurbine
-118.5191492,34.3355952,4.6,SUNSHN_2_LNDFL4,GasTurbine
-118.5190938,34.33552354,4.6,SUNSHN_2_LNDFL5,GasTurbine
-117.0119252,32.60524941,1.6,OTAY_6_LNDFL5,InternalCombustion
-117.0117114,32.60530634,1.6,OTAY_6_LNDFL6,InternalCombustion
-122.323881,40.4717743,30.15,SPIAND_1_ANDSN2,SteamTurbine
-118.0690224,33.93288875,1.6,PEABDY_2_LNDFL1,InternalCombustion
-118.0683655,33.93286903,1.6,PEABDY_2_LNDFL1,InternalCombustion
-118.0675964,33.93282172,1.6,PEABDY_2_LNDFL1,InternalCombustion
-118.0667342,33.9327985,1.6,PEABDY_2_LNDFL1,InternalCombustion
-118.0660461,33.93279536,1.6,PEABDY_2_LNDFL1,InternalCombustion
-121.9510502,37.43479524,1.6,DIXNLD_1_LNDFL,InternalCombustion
-117.3654387,34.59497342,323,HIDSRT_7_STG,CombinedCycle
-121.8449071,38.01837907,313,DELTA_2_STG,CombinedCycle
-115.627863,32.60091435,310.25,TERMEX_2_STG,CombinedCycle
-118.1019313,33.76958302,174.5,ALAMIT_7_UNIT 1,SteamTurbine
-118.1016062,33.76959249,175,ALAMIT_7_UNIT 2,SteamTurbine
-118.1019057,33.76907071,325.96,ALAMIT_7_UNIT 3,SteamTurbine
-118.101611,33.76906339,324.31,ALAMIT_7_UNIT 4,SteamTurbine
-118.1001737,33.76917953,485,ALAMIT_7_UNIT 5,SteamTurbine
-118.1004938,33.76866406,485,ALAMIT_7_UNIT 6,SteamTurbine
-118.0998677,33.76866192,133,ALAMIT_7_UNIT 7,GasTurbine
-119.5938342,35.2952616,300,LAPLMA_2_UNIT 1,CombinedCycle
-119.5931936,35.29526888,300,LAPLMA_2_UNIT 2,CombinedCycle
-117.8557875,33.85373982,49.27,ANAHM_7_CT,GasTurbine
-119.59255,35.29527615,300,LAPLMA_2_UNIT 3,CombinedCycle
-119.5919152,35.29528821,300,LAPLMA_2_UNIT 4,CombinedCycle
-118.4950393,34.38408391,21.4,TENGEN_6_UNIT 1,GasTurbine
-118.4947083,34.38408671,21.4,TENGEN_6_UNIT 2,GasTurbine
-118.2410725,33.80948776,12,ARCO_6_UCPPET,Other
-116.9147112,32.5738334,291,OTMESA_2_PL1X3,CombinedCycle
-121.8723921,38.03052719,250,LMEC_1_STG,CombinedCycle
-122.1342445,37.63458867,250,RUSCTY_2_STG,CombinedCycle
-121.7587005,38.01651378,249.82,GATWAY_2_PL1X3,CombinedCycle
-122.2156994,38.05715045,247.4,CROKET_7_UNIT,CombinedCycle
-119.5846612,35.21086963,237.6,SUNRIS_2_UNIT 3,CombinedCycle
-119.0300206,35.4839822,47,BDGRCK_1_UNITS,GasTurbine
-117.1177296,33.11911778,229,PALOMR_7_STG3,CombinedCycle
-119.471104,35.28128419,225,ELKHIL_7_STG,CombinedCycle
-118.4256713,33.91121512,202,ELSEGN_2_UN10,CombinedCycle
-118.4247726,33.90972462,202,ELSEGN_2_UN2021,CombinedCycle
-120.4579212,34.94401845,9,SMARQF_1_UNIT 1,GasTurbine
-117.8620449,33.8589152,50.04,ANAHM_2_CANYN1,GasTurbine
-117.8619541,33.85867725,50.2,ANAHM_2_CANYN2,GasTurbine
-117.8618666,33.85842266,50.2,ANAHM_2_CANYN3,GasTurbine
-117.8617726,33.85819896,50.04,ANAHM_2_CANYN4,GasTurbine
-118.1471726,34.12552077,45,BRDWAY_7_UNIT 1,SteamTurbine
-118.1469362,34.12483469,45,BRDWAY_7_UNIT 2,SteamTurbine
-118.1474572,34.12500537,75,BRDWAY_7_UNIT 3,SteamTurbine
-121.7470328,37.22068983,201,METEC_7_STG3,CombinedCycle
-116.9139404,32.57319605,199,OTMESA_2_PL1X3,CombinedCycle
-116.9135399,32.57319932,199,OTMESA_2_PL1X3,CombinedCycle
-114.9941659,35.78809506,196,MRCHNT_2_STG,CombinedCycle
-122.1338622,37.6345574,195,RUSCTY_2_CTG1,CombinedCycle
-122.1334508,37.63455522,195,RUSCTY_2_CTG2,CombinedCycle
-120.3884093,36.18079379,2.76,CHEVCO_6_UNIT 1,GasTurbine
-120.3885965,36.18046577,2.76,CHEVCO_6_UNIT 1,GasTurbine
-120.3885167,36.18046413,2.76,CHEVCO_6_UNIT 1,GasTurbine
-120.3883426,36.18079509,2.76,CHEVCO_6_UNIT 1,GasTurbine
-120.3886032,36.18041134,2.76,CHEVCO_6_UNIT 1,GasTurbine
-120.388521,36.18040864,2.76,CHEVCO_6_UNIT 1,GasTurbine
-122.0597203,37.97245396,3.1,MEDOLN_7_CHEVCP,InternalCombustion
-119.6807602,35.37430042,2.5,CHEVCY_1_UNIT,GasTurbine
-119.680625,35.37429815,2.5,CHEVCY_1_UNIT,GasTurbine
-119.680492,35.37429969,2.76,CHEVCY_1_UNIT,GasTurbine
-119.6803568,35.37430313,2.76,CHEVCY_1_UNIT,GasTurbine
-119.6802192,35.37430846,2.76,CHEVCY_1_UNIT,GasTurbine
-119.6800886,35.37431001,2.76,CHEVCY_1_UNIT,GasTurbine
-119.6799464,35.37430581,2.5,CHEVCY_1_UNIT,GasTurbine
-119.6798135,35.37430544,2.5,CHEVCY_1_UNIT,GasTurbine
-118.9612237,35.44081254,24.4,DISCOV_1_CHEVRN,GasTurbine
-118.9612217,35.44052664,24.4,DISCOV_1_CHEVRN,GasTurbine
-115.629737,32.59834557,193.5,LAROA2_2_CTG 2S,CombinedCycle
-121.7772364,36.80448358,190,MOSSLD_2_PSP1,CombinedCycle
-122.3895134,37.94056529,10,STOILS_1_UNITS,Other
-122.3915039,37.94448961,4,STOILS_1_UNITS,SteamTurbine
-122.39243,37.94247008,4,STOILS_1_UNITS,SteamTurbine
-122.3903987,37.94199033,4,STOILS_1_UNITS,SteamTurbine
-122.38932,37.9403288,9,STOILS_1_UNITS,SteamTurbine
-122.3947404,37.94604565,30.4,STOILS_1_UNITS,SteamTurbine
-121.777393,36.80395931,190,MOSSLD_2_PSP2,CombinedCycle
-121.695747,39.05284063,187,SUTTER_2_STG,CombinedCycle
-121.3870869,38.08753797,187,LODIEC_2_CTG,CombinedCycle
-115.6274585,32.60111092,185.3,TERMEX_2_GTG1,CombinedCycle
-115.6279496,32.60121915,185.3,TERMEX_2_GTG2,CombinedCycle
-114.6868366,33.61668596,185,BUCKBL_2_STG10,CombinedCycle
-118.8428047,34.95631981,185,LEBECS_7_STG3,CombinedCycle
-121.6962246,39.0528447,182.4,SUTTER_2_CTG1,CombinedCycle
-119.4708018,35.11355615,3.12,CHEVCD_6_UNIT,GasTurbine
-119.4707009,35.11345204,3.12,CHEVCD_6_UNIT,GasTurbine
-119.4706333,35.11334927,3.12,CHEVCD_6_UNIT,GasTurbine
-119.4705612,35.11327507,3.12,CHEVCD_6_UNIT,GasTurbine
-121.9443046,37.36423863,3.9,CSCCOG_1_UNIT 1,GasTurbine
-121.9441994,37.36424368,3.9,CSCCOG_1_UNIT 1,SteamTurbine
-121.8894366,37.32778559,1.5,SJOSEA_7_SJCONV,InternalCombustion
-120.356031,36.1900766,38.4,COLGA1_6_SHELLW,GasTurbine
-121.6968067,39.05280445,182.4,SUTTER_2_CTG2,CombinedCycle
-121.7605373,38.01877662,340,COCOPP_7_UNIT 6,SteamTurbine
-121.7598997,38.01877703,340,COCOPP_7_UNIT 7,SteamTurbine
-117.5802763,33.89185365,47,MIRLOM_6_DELGEN,GasTurbine
-121.8454468,38.01725432,182.4,DELTA_2_CTG1,CombinedCycle
-121.8454467,38.01688296,182.4,DELTA_2_CTG2,CombinedCycle
-122.0394324,38.24658558,1,SUISUN_7_CTYFAI,InternalCombustion
-122.0393422,38.24658758,0.45,SUISUN_7_CTYFAI,InternalCombustion
-122.0388356,38.24662043,1.47,SUISUN_7_CTYFAI,InternalCombustion
